cell_id,cell_latitude,cell_longitude,station_latitude,station_longitude,station_name
8707,45.541769842083700,9.031094283676140,45.513390000000000,9.005838000000000,ILOMBARD131
8708,45.541768983067400,9.034104440387730,45.513390000000000,9.005838000000000,ILOMBARD131
8709,45.541768044731500,9.037114596957090,45.513390000000000,9.005838000000000,ILOMBARD131
8710,45.541767027075700,9.040124753371650,45.513390000000000,9.005838000000000,ILOMBARD131
8711,45.541765930100300,9.043134909618850,45.513390000000000,9.005838000000000,ILOMBARD131
8712,45.541764753805200,9.046145065686150,45.513390000000000,9.005838000000000,ILOMBARD131
8713,45.541763498190400,9.049155221560990,45.513390000000000,9.005838000000000,ILOMBARD131
8714,45.541762163255900,9.052165377230810,45.513390000000000,9.005838000000000,ILOMBARD131
8715,45.541760749001800,9.055175532683050,45.513390000000000,9.005838000000000,ILOMBARD131
8716,45.541759255428000,9.058185687905180,45.513390000000000,9.005838000000000,ILOMBARD131
8717,45.541757682534600,9.061195842884620,45.513390000000000,9.005838000000000,ILOMBARD131
8718,45.541756030321600,9.064205997608820,45.513390000000000,9.005838000000000,ILOMBARD131
8719,45.541754298788900,9.067216152065240,45.513390000000000,9.005838000000000,ILOMBARD131
8720,45.541752487936700,9.070226306241310,45.513390000000000,9.005838000000000,ILOMBARD131
8721,45.541750597765000,9.073236460124480,45.513390000000000,9.005838000000000,ILOMBARD131
8722,45.541748628273700,9.076246613702200,45.513390000000000,9.005838000000000,ILOMBARD131
8723,45.541746579463000,9.079256766961910,45.513390000000000,9.005838000000000,ILOMBARD131
8724,45.541744451332700,9.082266919891050,45.513390000000000,9.005838000000000,ILOMBARD131
8725,45.541742243883000,9.085277072477080,45.513390000000000,9.005838000000000,ILOMBARD131
8726,45.541739957113800,9.088287224707440,45.513390000000000,9.005838000000000,ILOMBARD131
8727,45.541737591025200,9.091297376569560,45.513390000000000,9.005838000000000,ILOMBARD131
8728,45.541735145617200,9.094307528050910,45.513390000000000,9.005838000000000,ILOMBARD131
8729,45.541732620889900,9.097317679138910,45.513390000000000,9.005838000000000,ILOMBARD131
8730,45.541730016843200,9.100327829821030,45.453650000000000,9.133364000000000,ILOMBARD204
8731,45.541727333477200,9.103337980084700,45.453650000000000,9.133364000000000,ILOMBARD204
8732,45.541724570792000,9.106348129917370,45.453650000000000,9.133364000000000,ILOMBARD204
8733,45.541721728787500,9.109358279306480,45.453650000000000,9.133364000000000,ILOMBARD204
8734,45.541718807463700,9.112368428239490,45.453650000000000,9.133364000000000,ILOMBARD204
8735,45.541715806820800,9.115378576703830,45.453650000000000,9.133364000000000,ILOMBARD204
8736,45.541712726858800,9.118388724686950,45.453650000000000,9.133364000000000,ILOMBARD204
8737,45.541709567577600,9.121398872176300,45.453650000000000,9.133364000000000,ILOMBARD204
8738,45.541706328977300,9.124409019159320,45.453650000000000,9.133364000000000,ILOMBARD204
8739,45.541703011058000,9.127419165623460,45.453650000000000,9.133364000000000,ILOMBARD204
8740,45.541699613819700,9.130429311556160,45.453650000000000,9.133364000000000,ILOMBARD204
8741,45.541696137262400,9.133439456944870,45.453650000000000,9.133364000000000,ILOMBARD204
8742,45.541692581386200,9.136449601777040,45.453650000000000,9.133364000000000,ILOMBARD204
8743,45.541688946191100,9.139459746040100,45.453650000000000,9.133364000000000,ILOMBARD204
8744,45.541685231677100,9.142469889721510,45.453650000000000,9.133364000000000,ILOMBARD204
8745,45.541681437844300,9.145480032808710,45.453650000000000,9.133364000000000,ILOMBARD204
8746,45.541677564692800,9.148490175289150,45.453650000000000,9.133364000000000,ILOMBARD204
8747,45.541673612222500,9.151500317150270,45.453650000000000,9.133364000000000,ILOMBARD204
8748,45.541669580433500,9.154510458379520,45.453650000000000,9.133364000000000,ILOMBARD204
8749,45.541665469325800,9.157520598964340,45.453650000000000,9.133364000000000,ILOMBARD204
8750,45.541661278899600,9.160530738892180,45.497990000000000,9.240542000000000,IMILANOM4
8751,45.541657009154800,9.163540878150490,45.497990000000000,9.240542000000000,IMILANOM4
8752,45.541652660091500,9.166551016726700,45.497990000000000,9.240542000000000,IMILANOM4
8753,45.541648231709800,9.169561154608270,45.497990000000000,9.240542000000000,IMILANOM4
8754,45.541643724009600,9.172571291782650,45.497990000000000,9.240542000000000,IMILANOM4
8755,45.541639136991100,9.175581428237270,45.497990000000000,9.240542000000000,IMILANOM4
8756,45.541634470654300,9.178591563959580,45.497990000000000,9.240542000000000,IMILANOM4
8757,45.541629724999200,9.181601698937040,45.497990000000000,9.240542000000000,IMILANOM4
